"capabilityId","module","capabilityName","historicalStatus","codePresent","runtimeBound","active","reachable","consumerCount","operable","independentlyVerified","finalStatus","severity","breakpoint","evidence","recommendedAction"
"INT-7F0C49181C7B","RECEIVABLE / ALACAK","RateProviderService","IMPLEMENTED","true","true","","true","10","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/modules/claim-engine/claim-engine.service.ts:consumer-reference | project/apps/api/src/modules/claim-item/claim-item.service.ts:consumer-reference | project/apps/api/src/modules/fee-engine/fee-engine.service.ts:consumer-reference | project/apps/api/src/modules/interest-engine/calc-prep/rate-requirements.ts:consumer-reference | project/apps/api/src/modules/interest-engine/interest-engine.controller.ts:consumer-reference | project/apps/api/src/modules/interest-engine/interest-engine.module.ts:InterestEngineModule.providers | project/apps/api/src/modules/interest-engine/interest-engine.service.ts:consumer-reference | project/apps/api/src/modules/interest-engine/orchestration/case-balance.service.ts:consumer-reference | project/apps/api/src/modules/interest-engine/rate-schedule.service.ts:consumer-reference | project/apps/api/src/modules/interest-engine/rates/rate-provider.service.ts:67 | project/apps/api/src/modules/interest-engine/scenario-diagnostic/scenario-diagnostic-runner.ts:consumer-reference | project/apps/api/src/scripts/adr014-rep-02-local-execution.ts:consumer-reference","COLLECT_MISSING_EVIDENCE"
"INT-8074AA356CC3","SHARED PLATFORM / INFRASTRUCTURE","SimulationRateLimitGuard","IMPLEMENTED","true","true","true","true","6","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/guards/simulation-rate-limit.guard.ts:84 | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/index.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/promote.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/redis/in-memory-rate-limit-store.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/scenario-ranker.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/simulation-api.module.ts:SimulationApiModule.providers | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/simulation-v1-alias.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/simulation.controller.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-807CBD4FCB43","SHARED PLATFORM / INFRASTRUCTURE","CpeRequiredGuard","IMPLEMENTED | MERGED","true","true","true","true","10","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/client-settlement/case-fee-agreement.controller.ts:consumer-reference | project/apps/api/src/modules/client-settlement/client-offset.controller.ts:consumer-reference | project/apps/api/src/modules/client-settlement/client-offset.service.ts:consumer-reference | project/apps/api/src/modules/client-settlement/client-payout.service.ts:consumer-reference | project/apps/api/src/modules/client-settlement/disposition.controller.ts:consumer-reference | project/apps/api/src/modules/expense-request/expense-request.controller.ts:consumer-reference | project/apps/api/src/modules/permission-diagnostics/guided-edge/guarded-edge-outcome.envelope.ts:consumer-reference | project/apps/api/src/modules/policy-engine/decorators/cpe-required.guard.ts:48 | project/apps/api/src/modules/policy-engine/decorators/index.ts:consumer-reference | project/apps/api/src/modules/policy-engine/index.ts:consumer-reference | project/apps/api/src/modules/policy-engine/policy-engine.module.ts:PolicyEngineModule.providers | project/apps/api/src/modules/policy-engine/types/action-code.enum.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-8113BEAE1E39","UYAP CONNECTOR","AdaptiveSchedulerService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.providers | project/apps/api/src/modules/icrabot/scheduler/adaptive-scheduler.service.ts:36 | project/apps/api/src/modules/icrabot/scheduler/orchestrator-v30.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-833B067C915E","SHARED PLATFORM / INFRASTRUCTURE","CaseLeaseService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/case-lease/case-lease.controller.ts:consumer-reference | project/apps/api/src/modules/case-lease/case-lease.module.ts:CaseLeaseModule.providers | project/apps/api/src/modules/case-lease/case-lease.service.ts:34","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-83721E0FCB18","UYAP CONNECTOR","RiskNetReportService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.providers | project/apps/api/src/modules/icrabot/mvp/mvp.controller.ts:consumer-reference | project/apps/api/src/modules/icrabot/mvp/risk-net-report.service.ts:42","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-83DF5F37E7DD","RECEIVABLE / ALACAK","ClaimItemWriteGateService","CANONICAL","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/claim-item/claim-item-write-gate.service.ts:97 | project/apps/api/src/modules/claim-item/claim-item-writer-router.service.ts:consumer-reference | project/apps/api/src/modules/claim-item/claim-item.module.ts:ClaimItemModule.providers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-83E831818F9D","UYAP CONNECTOR","ServiceOccurrenceService","MERGED","true","true","true","true","2","","false","SUPERSEDED","P3","","project/apps/api/src/modules/legal-deadline/service-occurrence-deadline-calculation.service.ts:consumer-reference | project/apps/api/src/modules/tebligat/service-occurrence/service-occurrence.service.ts:60 | project/apps/api/src/modules/tebligat/tebligat.module.ts:TebligatModule.providers | project/apps/api/src/modules/tebligat/tebligat.service.ts:consumer-reference","PRESERVE_HISTORY_AND_PLAN_SAFE_RETIREMENT"
"INT-83F0A303A3A1","SHARED PLATFORM / INFRASTRUCTURE","GateCheckerService","IMPLEMENTED | MERGED","true","true","true","true","5","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/policy-engine/case-policy-engine.service.ts:consumer-reference | project/apps/api/src/modules/policy-engine/gate-checker/gate-checker.service.ts:27 | project/apps/api/src/modules/policy-engine/gate-checker/index.ts:consumer-reference | project/apps/api/src/modules/policy-engine/index.ts:consumer-reference | project/apps/api/src/modules/policy-engine/policy-engine.module.ts:PolicyEngineModule.providers | project/apps/api/src/modules/policy-engine/rule-engine/rule-engine.service.ts:consumer-reference | project/apps/api/src/modules/validation-gate/validation-gate.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-849F52831D0D","UYAP CONNECTOR","OutboxService","IMPLEMENTED | MERGED","true","true","true","true","8","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/icrabot/domain-event-ingest/domain-event-ingest.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/action-handler.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/engine-runner.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/index.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/outbox-cron.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/outbox.service.ts:69 | project/apps/api/src/modules/icrabot/v28-engine/seed.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/v28-engine.controller.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/v28-engine.module.ts:V28EngineModule.providers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-84FF1E3DE018","RECEIVABLE / ALACAK","BalanceDisplayShadowDiffService","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","5","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/balance-display-shadow-diff/balance-display-shadow-diff.controller.ts:consumer-reference | project/apps/api/src/modules/balance-display-shadow-diff/balance-display-shadow-diff.module.ts:BalanceDisplayShadowDiffModule.providers | project/apps/api/src/modules/balance-display-shadow-diff/balance-display-shadow-diff.service.ts:792 | project/apps/api/src/modules/debtor-scoring/inputs/financial-input.adapter.ts:consumer-reference | project/apps/api/src/scripts/adr014-local-shadow-evidence-runner.ts:consumer-reference | project/apps/api/src/scripts/adr014-rep-02-local-execution.ts:consumer-reference | project/apps/api/src/scripts/adr014-shadow-evidence.core.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-85BB7076017D","DEBTOR / BORÇLU","ThirdPartyService","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","3","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/case-debtor-lifecycle-guard/case-debtor-lifecycle-guard.service.ts:consumer-reference | project/apps/api/src/modules/collection/collection.service.ts:consumer-reference | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.providers | project/apps/api/src/modules/debtor/third-party.controller.ts:consumer-reference | project/apps/api/src/modules/debtor/third-party.service.ts:45","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-85DBABDEE60B","SHARED PLATFORM / INFRASTRUCTURE","FactStoreService","IMPLEMENTED | MERGED","true","true","true","true","14","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/common/collection-confirmed.util.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/action-feedback.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/action-handler.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/case-scope.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/engine-runner.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/factstore.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/index.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/scenario-harness.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/uyap-event-ingest.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/v28-engine.controller.ts:consumer-reference | project/apps/api/src/modules/icrabot/v28-engine/v28-engine.module.ts:V28EngineModule.providers | project/apps/api/src/modules/policy-engine/case-policy-engine.service.ts:consumer-reference | project/apps/api/src/modules/policy-engine/fact-store/computed-fact-ownership.ts:consumer-reference | project/apps/api/src/modules/policy-engine/fact-store/fact-store.service.ts:43 | project/apps/api/src/modules/policy-engine/fact-store/index.ts:consumer-reference | project/apps/api/src/modules/policy-engine/index.ts:consumer-reference | project/apps/api/src/modules/policy-engine/policy-engine.module.ts:PolicyEngineModule.providers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-862A2D8B25FA","SHARED PLATFORM / INFRASTRUCTURE","NetworkAllowlistGuard","IMPLEMENTED","true","false","false","false","5","","false","CODE_PRESENT_UNBOUND","P2","NetworkAllowlistGuard production-reachable provider kaydında veya doğrudan construction path'inde bulunamadı.","project/apps/api/src/modules/calc-preview/break-glass/controllers/break-glass.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/break-glass/controllers/cross-tenant-access.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/break-glass/guards/index.ts:consumer-reference | project/apps/api/src/modules/calc-preview/break-glass/guards/network-allowlist.guard.ts:78 | project/apps/api/src/modules/calc-preview/break-glass/index.ts:consumer-reference | project/apps/api/src/modules/calc-preview/break-glass/interceptors/cross-tenant-access.interceptor.ts:consumer-reference","OWNER_REVIEW_BIND_OR_DISPOSITION"
"INT-8747372F7096","DEBTOR / BORÇLU","UyapQueryService","IMPLEMENTED | MERGED","true","true","true","true","2","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/address-discovery/address-discovery.controller.ts:consumer-reference | project/apps/api/src/modules/address-discovery/address-discovery.module.ts:AddressDiscoveryModule.providers | project/apps/api/src/modules/address-discovery/uyap-query.service.ts:18 | project/apps/api/src/modules/case-debtor-lifecycle-guard/case-debtor-lifecycle-guard.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-875155EFAE1E","SHARED PLATFORM / INFRASTRUCTURE","AccountingJournalWriterService","IMPLEMENTED | MERGED","true","true","true","true","11","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/accounting-journal/accounting-journal-manual-adjustment.service.ts:consumer-reference | project/apps/api/src/modules/accounting-journal/accounting-journal-reversal.service.ts:consumer-reference | project/apps/api/src/modules/accounting-journal/accounting-journal-trial-balance.module.ts:AccountingJournalTrialBalanceModule.providers | project/apps/api/src/modules/accounting-journal/accounting-journal.writer.ts:36 | project/apps/api/src/modules/case-balance/case-balance.module.ts:CaseBalanceModule.providers | project/apps/api/src/modules/case-balance/case-balance.service.ts:consumer-reference | project/apps/api/src/modules/client-settlement/client-offset.service.ts:consumer-reference | project/apps/api/src/modules/client-settlement/client-payout.service.ts:consumer-reference | project/apps/api/src/modules/client-settlement/client-settlement.module.ts:ClientSettlementModule.providers | project/apps/api/src/modules/client-settlement/collection-reversal.service.ts:consumer-reference | project/apps/api/src/modules/client-settlement/disposition-posting.service.ts:consumer-reference | project/apps/api/src/modules/collection/collection-cancel-executor.ts:consumer-reference | project/apps/api/src/modules/collection/collection.module.ts:CollectionModule.providers | project/apps/api/src/modules/collection/collection.service.ts:consumer-reference | project/apps/api/src/modules/expense-request/expense-request.service.ts:consumer-reference | project/apps/api/src/modules/office-approval/office-approval-domain-sync.service.ts:consumer-reference | project/apps/api/src/modules/office-approval/office-approval.module.ts:OfficeApprovalModule.providers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-8AC67FCB8049","OFFICE / AVUKAT-PERSONEL","StaffService","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/staff/staff.controller.ts:consumer-reference | project/apps/api/src/modules/staff/staff.module.ts:StaffModule.providers | project/apps/api/src/modules/staff/staff.service.ts:7","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-8AD3FE95D3CD","UYAP CONNECTOR","DecisionEngineV2Service","IMPLEMENTED","true","true","true","false","0","","false","ACTIVE_UNREACHABLE","P2","DecisionEngineV2Service production DI/constructor yüzeyinde mevcut fakat gerçek root consumer bulunamadı.","project/apps/api/src/modules/icrabot/decision/decision-engine-v2.service.ts:28 | project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.providers","WIRE_REAL_ENTRYPOINT_OR_DISPOSITION"
"INT-8B00BA01C6F3","AUTH / TENANT / SECURITY","GuidedEdgeGateService","MERGED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/modules/case-status/case-status.controller.ts:consumer-reference | project/apps/api/src/modules/permission-diagnostics/guided-edge/guided-edge-gate.service.ts:42 | project/apps/api/src/modules/permission-diagnostics/permission-diagnostics.module.ts:PermissionDiagnosticsModule.providers","COLLECT_MISSING_EVIDENCE"
"INT-8B049A21ADAA","RECEIVABLE / ALACAK","ClaimItemService","CANONICAL | CLOSED | IMPLEMENTED | MERGED","true","true","true","true","3","","false","SUPERSEDED","P3","","project/apps/api/src/modules/claim-item/claim-item.controller.ts:consumer-reference | project/apps/api/src/modules/claim-item/claim-item.module.ts:ClaimItemModule.providers | project/apps/api/src/modules/claim-item/claim-item.service.ts:59 | project/apps/api/src/modules/claim-item/interest-accrual-policy.ts:consumer-reference | project/apps/api/src/modules/summary-engine/summary-engine.service.ts:consumer-reference","PRESERVE_HISTORY_AND_PLAN_SAFE_RETIREMENT"
"INT-8BD0574E3CBD","SHARED PLATFORM / INFRASTRUCTURE","ManifestAdminAuditService","IMPLEMENTED","true","false","false","false","3","","false","CODE_PRESENT_UNBOUND","P2","ManifestAdminAuditService production-reachable provider kaydında veya doğrudan construction path'inde bulunamadı.","project/apps/api/src/modules/calc-preview/diagnostics/object-store/manifest-retry/audit/manifest-admin-audit.service.ts:53 | project/apps/api/src/modules/calc-preview/diagnostics/object-store/manifest-retry/idempotency/idempotency-gate.interceptor.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/object-store/manifest-retry/manifest-admin.controller.ts:consumer-reference","OWNER_REVIEW_BIND_OR_DISPOSITION"
"INT-8CC81A9110B8","SHARED PLATFORM / INFRASTRUCTURE","ResponsibleCandidatesService","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/case/case.controller.ts:consumer-reference | project/apps/api/src/modules/case/case.module.ts:CaseModule.providers | project/apps/api/src/modules/case/responsible-candidates.service.ts:143","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-8DC353197D35","RECEIVABLE / ALACAK","InterestEngineMetricsService","IMPLEMENTED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/modules/interest-engine/interest-engine.controller.ts:consumer-reference | project/apps/api/src/modules/interest-engine/interest-engine.module.ts:InterestEngineModule.providers | project/apps/api/src/modules/interest-engine/metrics/interest-engine-metrics.service.ts:33","COLLECT_MISSING_EVIDENCE"
"INT-8E169BDBD504","RECEIVABLE / ALACAK","ClaimPriorityService","IMPLEMENTED","true","true","","true","5","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/modules/interest-engine/allocation/allocation-engine.service.ts:consumer-reference | project/apps/api/src/modules/interest-engine/allocation/claim-priority.service.ts:42 | project/apps/api/src/modules/interest-engine/allocation/index.ts:consumer-reference | project/apps/api/src/modules/interest-engine/interest-engine.module.ts:InterestEngineModule.providers | project/apps/api/src/modules/interest-engine/scenario-diagnostic/golden-fixture-unit-runner.ts:consumer-reference | project/apps/api/src/modules/interest-engine/scenario-diagnostic/scenario-diagnostic-runner.ts:consumer-reference | project/apps/api/src/scripts/adr014-rep-02-local-execution.ts:consumer-reference","COLLECT_MISSING_EVIDENCE"
"INT-8FE23C3D3F1B","SHARED PLATFORM / INFRASTRUCTURE","DiagnosticsRateLimitGuard","IMPLEMENTED","true","true","true","true","3","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/calc-preview/diagnostics/diagnostics.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/diagnostics.module.ts:DiagnosticsModule.providers | project/apps/api/src/modules/calc-preview/diagnostics/guards/diagnostics-rate-limit.guard.ts:88 | project/apps/api/src/modules/calc-preview/diagnostics/guards/index.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/index.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-912CE5A70308","AUTH / TENANT / SECURITY","GuidedOpenObserveService","MERGED","true","true","false","false","7","","false","BOUND_DORMANT","P2","","project/apps/api/src/modules/bank/bank.controller.ts:consumer-reference | project/apps/api/src/modules/case-status/case-status.controller.ts:consumer-reference | project/apps/api/src/modules/case/case.controller.ts:consumer-reference | project/apps/api/src/modules/debtor/case-debtor.controller.ts:consumer-reference | project/apps/api/src/modules/notification/notification.controller.ts:consumer-reference | project/apps/api/src/modules/office/office.controller.ts:consumer-reference | project/apps/api/src/modules/permission-diagnostics/guided-open-observe.service.ts:20 | project/apps/api/src/modules/permission-diagnostics/permission-diagnostics.module.ts:PermissionDiagnosticsModule.providers | project/apps/api/src/modules/uyap/uyap.controller.ts:consumer-reference","VERIFY_ACTIVATION_AUTHORITY_AND_DEPLOYED_VALUE"
"INT-913855CCAF21","RECEIVABLE / ALACAK","ClaimEngineService","IMPLEMENTED","true","true","true","true","4","","false","SUPERSEDED","P3","","project/apps/api/src/modules/claim-engine/claim-engine.controller.ts:consumer-reference | project/apps/api/src/modules/claim-engine/claim-engine.module.ts:ClaimEngineModule.providers | project/apps/api/src/modules/claim-engine/claim-engine.service.ts:128 | project/apps/api/src/modules/claim-item/claim-item.service.ts:consumer-reference | project/apps/api/src/modules/ocr/ocr.service.ts:consumer-reference","PRESERVE_HISTORY_AND_PLAN_SAFE_RETIREMENT"
"INT-91E90C02AEB8","AUTH / TENANT / SECURITY","AuthService","CANONICAL | IMPLEMENTED | MERGED","true","true","","true","5","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/modules/auth/auth.controller.ts:consumer-reference | project/apps/api/src/modules/auth/auth.module.ts:AuthModule.providers | project/apps/api/src/modules/auth/auth.service.ts:18 | project/apps/api/src/modules/auth/invite/user-invite.service.ts:consumer-reference | project/apps/api/src/modules/auth/password-reset/password-reset.service.ts:consumer-reference | project/apps/api/src/modules/auth/strategies/jwt.strategy.ts:consumer-reference | project/apps/api/src/modules/lookup/lookup-seed.ts:consumer-reference","COLLECT_MISSING_EVIDENCE"
"INT-9531BFA62F6F","CLIENT / MÜVEKKİL","PublicIntakeRateLimitGuard","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/client-intake-public/client-intake-public.controller.ts:consumer-reference | project/apps/api/src/modules/client-intake-public/client-intake-public.module.ts:ClientIntakePublicModule.providers | project/apps/api/src/modules/client-intake-public/public-intake-rate-limit.guard.ts:12","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-96210DFD3630","UYAP CONNECTOR","UyapCaseMapperService","CLOSED | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/uyap-export/uyap-case-mapper.service.ts:50 | project/apps/api/src/modules/uyap-export/uyap-export.module.ts:UyapExportModule.providers | project/apps/api/src/modules/uyap-export/uyap-export.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-967BFC4020CD","UYAP CONNECTOR","SelectorScoringService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.providers | project/apps/api/src/modules/icrabot/recorder/selector-scoring.service.ts:18 | project/apps/api/src/modules/icrabot/recorder/uimap-recorder.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-97426B28EAEA","SHARED PLATFORM / INFRASTRUCTURE","BundleSealService","IMPLEMENTED","true","false","false","false","1","","false","CODE_PRESENT_UNBOUND","P2","BundleSealService production-reachable provider kaydında veya doğrudan construction path'inde bulunamadı.","project/apps/api/src/modules/calc-preview/diagnostics/object-store/bundle-seal/bundle-seal.service.ts:45 | project/apps/api/src/modules/calc-preview/diagnostics/object-store/bundle-seal/index.ts:consumer-reference","OWNER_REVIEW_BIND_OR_DISPOSITION"
"INT-97F4C5FFFA1B","SHARED PLATFORM / INFRASTRUCTURE","SimulationFeatureFlagService","IMPLEMENTED","true","true","true","true","7","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/calc-preview/diagnostics/playbook/hysteresis-escalation.service.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/guards/simulation-feature-flag.guard.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/index.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/promote.service.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/scenario-ranker.controller.ts:consumer-reference | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/simulation-api.module.ts:SimulationApiModule.providers | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/simulation-feature-flag.service.ts:45 | project/apps/api/src/modules/policy-engine/fact-store/uyap-availability.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-98001585883E","UYAP CONNECTOR","ActionExecutorService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/icrabot/decision/action-executor.service.ts:23 | project/apps/api/src/modules/icrabot/decision/decision-engine-v2.service.ts:consumer-reference | project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.providers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-987A5A5E33C8","AUTH / TENANT / SECURITY","PasswordResetService","MERGED","true","true","false","false","2","","false","BOUND_DORMANT","P2","","project/apps/api/src/modules/auth/auth.controller.ts:consumer-reference | project/apps/api/src/modules/auth/auth.module.ts:AuthModule.providers | project/apps/api/src/modules/auth/password-reset/password-reset.controller.ts:consumer-reference | project/apps/api/src/modules/auth/password-reset/password-reset.service.ts:21","VERIFY_ACTIVATION_AUTHORITY_AND_DEPLOYED_VALUE"
"INT-98836B998F17","CLIENT / MÜVEKKİL","ClientStatementService","IMPLEMENTED | MERGED","true","true","true","true","1","","false","SUPERSEDED","P3","","project/apps/api/src/modules/client-statement/client-statement.controller.ts:consumer-reference | project/apps/api/src/modules/client-statement/client-statement.module.ts:ClientStatementModule.providers | project/apps/api/src/modules/client-statement/client-statement.service.ts:54","PRESERVE_HISTORY_AND_PLAN_SAFE_RETIREMENT"
"INT-988F08238BA0","COLLECTION / TAHSİLAT","PaymentInstructionService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/payment-instruction/payment-instruction.controller.ts:consumer-reference | project/apps/api/src/modules/payment-instruction/payment-instruction.module.ts:PaymentInstructionModule.providers | project/apps/api/src/modules/payment-instruction/payment-instruction.service.ts:14","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-98E0357CF21C","CLIENT / MÜVEKKİL","DistributionRecommendationService","MERGED","true","true","false","false","1","","false","BOUND_DORMANT","P2","","project/apps/api/src/modules/client-settlement/client-settlement.module.ts:ClientSettlementModule.providers | project/apps/api/src/modules/client-settlement/disposition.controller.ts:consumer-reference | project/apps/api/src/modules/client-settlement/distribution-recommendation.service.ts:51","VERIFY_ACTIVATION_AUTHORITY_AND_DEPLOYED_VALUE"
"INT-9A083AD03466","RECEIVABLE / ALACAK","RateSyncService","IMPLEMENTED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/modules/interest-engine/interest-engine.module.ts:InterestEngineModule.providers | project/apps/api/src/modules/interest-engine/rate-sync.service.ts:14","COLLECT_MISSING_EVIDENCE"
"INT-9A173AD30707","SHARED PLATFORM / INFRASTRUCTURE","SchedulerMetricsService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/scheduler/scheduler-metrics.service.ts:17 | project/apps/api/src/modules/scheduler/scheduler.module.ts:SchedulerModule.providers | project/apps/api/src/modules/scheduler/scheduler.service.ts:consumer-reference","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-9A2801E7F9C4","UYAP CONNECTOR","SelectorHealthService","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.providers | project/apps/api/src/modules/icrabot/recorder/recorder.controller.ts:consumer-reference | project/apps/api/src/modules/icrabot/recorder/selector-health.service.ts:33","ADD_REPRESENTATIVE_L6_VERIFICATION"
"INT-9A79935A815F","RECEIVABLE / ALACAK","FeeEngineService","IMPLEMENTED","true","true","true","true","4","","false","SUPERSEDED","P3","","project/apps/api/src/modules/calc-preview/calc-preview.service.ts:consumer-reference | project/apps/api/src/modules/fee-engine/fee-engine.controller.ts:consumer-reference | project/apps/api/src/modules/fee-engine/fee-engine.module.ts:FeeEngineModule.providers | project/apps/api/src/modules/fee-engine/fee-engine.service.ts:55 | project/apps/api/src/modules/template-engine/template-engine.service.ts:consumer-reference","PRESERVE_HISTORY_AND_PLAN_SAFE_RETIREMENT"
